kelas_id,dosen_id,weight,utama
2024233346,930,10,true
2024220671,287,10,true
2024220656,205,10,true
2024234744,594,10,true
2024220676,403,10,true
2024248925,4637,10,true
2024220677,782,10,true
2024234713,882,10,true
2024243223,752,10,true
2024243235,594,10,true
2024243243,1259,20,false
2024243243,684,10,true
2024250831,1533,10,true
2024220657,963,10,true
2023103518,368,10,true
2023100783,1431,20,false
2023100783,87,10,true
2023123945,1200,20,false
2023119153,265,10,true
2023164284,1660,20,true
2023103518,763,20,false
2024220679,336,10,true
2023199473,265,10,true
2024243226,782,10,true
2024243227,533,10,true
2024243257,1259,10,true
2024220685,2825,20,false
2023127317,762,20,false
2023127317,297,30,false
2023127317,552,10,true
2023119254,955,20,false
2023119254,431,10,true
2023140722,980,20,false
2023140722,989,10,true
2023140593,265,10,true
2023179558,147,10,true
2023199982,989,20,false
2023199982,525,10,true
2023109715,1222,20,false
2023109715,587,10,true
2023119367,311,20,false
2023119367,888,10,true
2023199356,1380,20,false
2023199356,919,10,true
2023132301,395,10,true
2023198196,1200,20,false
2023146944,980,20,false
2023146944,989,10,true
2024199250,533,10,true
2024199321,393,10,true
2024199327,475,10,true
2024199251,782,10,true
2024199322,1259,10,true
2024233665,285,10,true
2024199252,752,10,true
2024199394,554,10,true
2024199395,441,10,true
2024233661,949,10,true
2024233102,1266,10,true
2024243229,1423,10,true
2024243267,928,10,true
2024250829,919,10,true
2024199323,949,20,false
2024199323,287,10,true
2024233663,949,10,true
2024233227,882,10,true
2024243237,403,10,true
2024199324,593,10,true
2024199325,1743,10,true
2024199326,337,10,true
2024199393,1423,10,true
2024200070,437,10,true
2024234711,1266,10,true
2024243264,475,10,true
2024243265,4637,10,true
2024243252,1070,20,false
2024243252,710,10,true
2024199343,928,10,true
2024207040,569,10,true
2024199355,930,10,true
2024243244,1133,20,false
2024243244,208,10,true
2024243279,1519,20,false
2024243279,1266,10,true
2024243249,1181,20,false
2024243249,283,10,true
2024243259,1519,20,false
2024243259,882,10,true
2024199344,1133,20,false
2024199344,208,10,true
2024207039,283,10,true
2024199361,569,20,false
2024199361,563,10,true
2024243234,437,10,true
2024207041,554,10,true
2024199348,336,10,true
2024199356,956,10,true
2024199358,930,10,true
2024199370,891,10,true
2024199349,794,10,true
2024200119,1743,10,true
2024199387,1686,20,false
2024199350,1133,20,false
2024199350,928,30,false
2024199350,475,10,true
2024199351,403,10,true
2024199352,205,10,true
2024199353,543,10,true
2024199365,1348,10,true
2024199369,847,20,false
2024199369,1259,10,true
2024199372,441,20,false
2024199372,922,30,false
2024199372,896,40,false
2024199372,644,10,true
2024199254,922,10,true
2024203602,949,10,true
2024199357,882,10,true
2024199360,713,10,true
2024199381,336,20,false
2024199381,644,30,false
2024199381,882,10,true
2024199383,284,20,false
2024199383,772,30,false
2024199383,393,10,true
2024243236,713,10,true
2024251069,4662,20,false
2024251069,952,10,true
2024199359,1181,20,false
2024199359,4637,10,true
2024199368,684,20,false
2024199368,400,30,false
2024199368,441,10,true
2024199376,712,10,true
2024200052,337,10,true
2024243271,393,20,false
2024243271,437,10,true
2024199362,1266,20,false
2024199362,3040,30,false
2024199362,772,10,true
2024202271,403,10,true
2024243253,882,20,false
2024243253,569,10,true
2024199363,482,20,false
2024199363,922,10,true
2024200053,208,20,false
2024200053,713,10,true
2024199367,543,20,false
2024199367,930,30,false
2024199367,400,10,true
2024199404,905,10,true
2024199380,285,10,true
2024199388,594,20,false
2024199388,543,30,false
2024199388,684,10,true
2024199382,1093,10,true
2024200054,683,20,false
2024200054,1133,10,true
2024202297,644,10,true
2024199371,1777,20,false
2024199371,1265,30,false
2024199371,527,10,true
2024199379,1169,20,false
2024199379,949,10,true
2024199385,1260,20,false
2024199385,896,10,true
2024203603,475,10,true
2024200126,1255,10,true
2024202284,400,10,true
2024200139,782,10,true
2024202303,594,10,true
2024199387,593,10,true
2024243255,1363,20,false
2024243255,949,10,true
2024243277,563,20,false
2024243277,1803,10,true
2024243281,282,20,false
2024243281,283,10,true
2024207089,956,10,true
2024199378,426,10,true
2024199386,683,10,true
2024202296,4637,10,true
2024203604,1259,20,false
2024203604,1260,10,true
2024200125,533,10,true
2024202274,1519,20,false
2024202274,284,10,true
2024243261,930,10,true
2024207090,798,10,true
2024207091,1265,10,true
2024199391,794,20,false
2024199391,798,30,false
2024199391,527,10,true
2024199392,563,20,false
2024199392,527,30,false
2023113382,441,10,true
2023163090,782,10,true
2023147526,1423,10,true
2023143792,554,10,true
2023119258,475,10,true
2023188412,891,10,true
2023162231,1743,20,false
2023162231,335,10,true
2023123161,1259,20,false
2023123161,287,10,true
2023176125,1133,20,false
2023176125,208,10,true
2023105399,336,10,true
2023112752,4637,10,true
2023118632,543,10,true
2023183648,205,20,false
2023183648,930,30,false
2023183648,441,40,false
2023183648,400,60,false
2023183648,430,50,false
2023183648,798,10,true
2023178140,533,10,true
2023106602,949,10,true
2023130130,403,10,true
2024206907,207,10,true
2024206908,683,10,true
2024199374,772,10,true
2024199375,335,10,true
2024199406,905,10,true
2024202304,533,10,true
2024203036,284,10,true
2024200098,1348,10,true
2024200133,3040,20,false
2024200133,922,10,true
2024243275,533,10,true
2024243273,527,20,false
2024243273,337,10,true
2024243272,545,20,false
2024243272,400,10,true
2023195635,1096,10,true
2023104205,205,10,true
2024206909,1259,10,true
2024206101,905,10,true
2023111501,882,10,true
2024200131,1266,10,true
2024202270,563,10,true
2024200135,4637,10,true
2024200137,683,20,false
2024200137,772,10,true
2024203605,882,10,true
2024200123,1519,20,false
2024200123,905,10,true
2023110015,594,10,true
2023191729,285,10,true
2024199373,284,10,true
2023121039,1743,20,false
2023121039,437,10,true
2024199377,437,10,true
2023140591,644,10,true
2024200120,1803,10,true
2023135970,798,10,true
2024202275,1169,10,true
2024200122,1265,10,true
2023100432,283,10,true
2024200138,1803,10,true
2023183043,710,10,true
2023177935,1133,10,true
2024203606,1168,10,true
2023100753,930,10,true
2023135115,1363,20,false
2023135115,533,10,true
2023129122,437,20,false
2023129122,563,10,true
2023117504,284,20,false
2023117504,922,10,true
2023114850,1255,20,false
2023114850,335,10,true
2023196511,683,10,true
2023134616,891,10,true
2023107034,772,10,true
2023160791,284,10,true
2023123947,794,10,true
2023190176,956,10,true
2023141119,426,10,true
2023108416,545,10,true
2023130966,335,10,true
2023145280,712,10,true
2023142054,207,10,true
2023169030,1259,10,true
2023161246,683,10,true
2023198277,963,10,true
2023108942,593,10,true
2023138205,905,10,true
2023102360,905,10,true
2023121452,644,20,false
2023121452,882,10,true
2023114907,393,20,false
2023114907,225,30,false
2023114907,772,10,true
2023113273,1260,20,false
2023113273,963,10,true
2023149304,594,10,true
2023171859,1777,20,false
2023171859,527,10,true
2024206099,905,10,true
2024200127,949,10,true
2024200141,1070,10,true
2024202298,3040,20,false
2024202298,922,10,true
2024200136,208,10,true
2024202301,594,10,true
2024200129,896,10,true
2024200140,2825,20,false
2024200140,1266,10,true
2024199392,896,40,false
2024199392,543,10,true
2024200121,891,10,true
2024200128,798,10,true
2024202367,1181,10,true
2024200085,1093,10,true
2024200130,1519,20,false
2024200130,905,10,true
2024200134,2825,20,false
2024200134,905,10,true
2024202280,1266,10,true
2024202281,1181,10,true
2024202368,1423,10,true
2024203047,1363,20,false
2024203047,1169,10,true
2024243366,1266,20,false
2024243366,284,10,true
2024200124,1070,10,true
2024202282,430,10,true
2024200132,2825,20,false
2024200132,905,10,true
2024200084,1777,20,false
2024200084,712,10,true
2024243367,1803,20,false
2024243367,563,10,true
2024200086,1363,20,false
2024200086,1169,10,true
2024243375,956,10,true
2024200087,1260,20,false
2024200087,1255,10,true
2024202176,437,10,true
2024243283,208,20,false
2024243283,928,10,true
2024200088,1133,20,false
2024200088,1348,10,true
2024200093,928,10,true
2024200089,1363,20,false
2024200089,713,10,true
2024243285,1265,20,false
2024243285,527,10,true
2024200090,1093,10,true
2024203032,1743,10,true
2024202177,337,10,true
2024200094,205,10,true
2024200095,963,10,true
2023149318,393,10,true
2023128993,563,10,true
2023135319,1169,20,false
2023117884,1169,20,false
2023106319,336,20,false
2023168075,1181,20,false
2023194264,336,20,false
2023197835,1181,20,false
2023123855,772,20,false
2023188460,593,20,false
2023192940,1260,10,true
2023147925,1070,10,true
2023181564,683,10,true
2023129598,337,10,true
2023164938,437,10,true
2023182660,545,10,true
2023175309,393,10,true
2023135290,683,10,true
2023148975,437,10,true
2023116051,207,10,true
2023186371,563,10,true
2023126275,207,10,true
2023149881,225,10,true
2023126491,225,10,true
2023166056,284,10,true
2023188382,772,10,true
2023159241,284,10,true
2023192984,905,20,false
2023192984,922,10,true
2024200096,393,10,true
2024203060,208,20,false
2024203060,713,10,true
2024203061,949,10,true
2024243288,569,10,true
2023136095,882,10,true
2024200099,752,10,true
2024243289,563,10,true
2023147120,426,10,true
2024202175,922,10,true
2024243291,400,20,false
2024243291,644,10,true
2024243293,1362,20,false
2024243293,1181,10,true
2024202178,403,10,true
2023135319,712,10,true
2023117884,712,10,true
2023106319,569,10,true
2023168075,896,10,true
2023194264,569,10,true
2023197835,896,10,true
2023123855,337,10,true
2023188460,543,10,true
2023160604,1803,20,false
2023160604,208,10,true
2023105462,533,20,false
2023105462,403,10,true
2023170104,4637,20,false
2023170104,400,10,true
2023112309,4637,20,false
2023112309,400,10,true
2023128488,1423,20,false
2023128488,1070,10,true
2023149670,1423,20,false
2023149670,1070,10,true
2023142238,1803,20,false
2023142238,1259,10,true
2023196492,1803,20,false
2023196492,1259,10,true
2023190384,1093,10,true
2023132101,713,10,true
2023113568,430,10,true
2023184457,963,10,true
2023141268,752,10,true
2023150004,798,20,false
2023150004,1265,10,true
2023180632,430,10,true
2023144793,644,10,true
2023187830,1266,10,true
2023131174,475,10,true
2023148971,430,10,true
2023182661,1133,10,true
2023117458,1265,10,true
2023129598,1363,20,false
2023146506,1363,20,false
2023146506,337,10,true
2023149318,1743,20,false
2023164938,794,20,false
2023182660,1096,20,false
2023175309,1743,20,false
2023148975,794,20,false
2023116051,1093,20,false
2023186371,1255,20,false
2023126275,1093,20,false
2023128993,1255,20,false
2023135290,1168,20,false
2023149881,2825,20,false
2023166056,713,20,false
2023188382,4637,20,false
2023181564,1168,20,false
2023126491,2825,20,false
2023159241,713,20,false
2023136095,1181,20,false
2023147120,928,20,false
2023158962,208,10,true
2023146591,928,20,false
2023146591,426,10,true
2023195435,1181,20,false
2023158140,930,20,false
2023195435,882,10,true
2023140248,930,20,false
2024202196,683,20,false
2024202196,1133,10,true
2024203062,475,10,true
2024202197,4637,10,true
2024202199,563,10,true
2024202198,3040,20,false
2024202198,922,10,true
2024203652,1259,20,false
2024203652,1260,10,true
2024203320,1070,10,true
2024203653,1266,10,true
2024203319,208,10,true
2024203035,1255,10,true
2024203317,4637,10,true
2024202203,1266,10,true
2024202208,430,10,true
2024202179,644,10,true
2024202180,949,10,true
2024202187,1803,10,true
2024202205,1070,10,true
2024202206,1519,20,false
2024202206,905,10,true
2024202200,3040,20,false
2024202200,922,10,true
2024203654,683,20,false
2024203654,772,10,true
2024202188,1519,20,false
2024202188,284,10,true
2024203292,1519,20,false
2024203292,905,10,true
2024203288,891,10,true
2024202204,1181,10,true
2024202189,1169,10,true
2024203289,1265,10,true
2024202207,533,10,true
2024202236,882,10,true
2024202209,400,10,true
2024202235,1803,10,true
2024203655,782,10,true
2024202237,1168,10,true
2024202210,594,10,true
2024202211,798,10,true
2024202244,2825,20,false
2024202244,1266,10,true
2024206812,1363,20,false
2024206812,713,10,true
2024202245,1181,10,true
2024202213,594,10,true
2024206060,1093,10,true
2023158962,1803,20,false
2023158140,594,10,true
2023140248,594,10,true
2023101887,928,20,false
2023101887,533,10,true
2023145206,949,20,false
2023145206,782,10,true
2023162585,949,20,false
2023162585,782,10,true
2023182490,952,10,true
2023151858,1660,20,false
2023151858,525,10,true
2023130134,952,20,false
2023130134,1431,30,false
2023130134,368,10,true
2023161734,2748,20,false
2023161734,297,10,true
2023128397,1379,10,true
2024202214,533,10,true
2024206811,1133,20,false
2024206811,1348,10,true
2024203371,2825,20,false
2024203371,905,10,true
2024206059,712,10,true
2024206058,2825,20,false
2024206058,905,10,true
2024206059,1777,20,false
2024206061,1363,20,false
2024206061,1169,10,true
2023105339,1376,20,false
2023123945,2809,30,false
2023123945,952,10,true
2023132301,2809,20,false
2023198196,2809,30,false
2023198196,919,10,true
2024206810,1260,20,false
2024206810,1255,10,true
2023154611,1363,10,true
2024206813,1093,10,true
2024244642,1093,10,true
2024200099,3015,20,false
2024244643,1266,10,true
2023128979,762,10,true
2023135646,1108,20,false
2023135646,888,10,true
2024199364,335,10,true
2024199364,1255,20,false
2024244660,3040,10,true
2024244657,3051,20,false
2023143089,205,10,true
2023161740,1266,10,true
2024244598,287,10,true
2024244649,710,10,true
2024244656,2825,10,true
2024244663,403,10,true
2024244599,1686,10,true
2024244645,1168,10,true
2024244647,1265,20,false
2024244647,928,10,true
2024244655,3048,10,true
2024244658,928,10,true
2024244713,1803,10,true
2024248365,426,10,true
2023153409,1228,20,false
2023153409,552,10,true
2023131366,1103,20,false
2023131366,762,10,true
2024244601,1093,10,true
2024248366,710,10,true
2024244637,1743,10,true
2024244651,475,10,true
2024248366,1362,20,false
2024248367,3040,10,true
2023108119,928,10,true
2023134765,860,10,true
2023194625,1108,20,false
2023131335,980,10,true
2023131335,989,20,false
2023131335,1660,30,false
2023194681,205,10,true
2023194625,525,10,true
2024208719,207,10,true
2024233273,1260,10,true
2024244600,205,10,true
2024244714,430,10,true
2024244638,533,10,true
2024244653,963,10,true
2024244640,1423,10,true
2024233337,1070,10,true
2024244650,430,10,true
2024244639,393,10,true
2024244654,1519,10,true
2024244661,1070,10,true
2024244712,1181,10,true
2024244715,782,10,true
2024233347,1093,10,true
2024244641,922,10,true
2024244652,1181,10,true
2024233474,336,10,true
2024244646,1260,10,true
2024244648,3051,20,false
2024244648,1259,10,true
2024248368,594,10,true
2024233475,287,10,true
2024234719,1260,10,true
2024234742,1070,10,true
2024234745,1093,10,true
2024233673,3048,20,false
2024237525,393,10,true
2024202302,930,10,true
2024200097,882,10,true
2024243324,1259,10,true
2024243335,403,10,true
2024243333,1169,10,true
2024243335,437,20,false
2024243335,563,30,false
2024234796,336,10,true
2024243337,882,20,false
2024243337,336,10,true
2024243297,644,10,true
2024243299,1093,20,false
2024243299,1743,10,true
2024243303,282,10,true
2024243353,400,20,false
2024243353,684,30,false
2024243353,594,10,true
2024243304,554,10,true
2024243331,593,10,true
2024243372,426,20,false
2024208743,712,10,true
2024243311,1265,10,true
2024243316,1362,20,false
2024243316,1266,10,true
2024243341,554,10,true
2024243357,205,20,false
2024243357,543,30,false
2024243361,1133,20,false
2024243361,475,10,true
2024243310,1686,20,false
2024243345,545,20,false
2024243310,712,10,true
2024243345,3048,30,false
2024243345,1255,10,true
2024243357,3051,40,false
2024243357,400,10,true
2024222323,2825,20,false
2024243315,930,10,true
2024243355,543,20,false
2024243355,287,10,true
2024243379,949,10,true
2024243387,1255,10,true
2024243399,1423,60,false
2024243349,1362,20,false
2024243349,1348,10,true
2024243372,393,10,true
2024243399,782,10,true
2024243298,1363,20,false
2024243298,949,10,true
2024222323,905,10,true
2024243305,430,10,true
2024243317,882,10,true
2024243323,2825,10,true
2024243339,3040,20,false
2024243339,922,10,true
2024243351,798,10,true
2024243395,3051,30,false
2024243395,205,20,false
2024243309,956,10,true
2024243322,683,10,true
2024243359,794,20,false
2024243359,1777,10,true
2024243363,543,20,false
2024243363,335,10,true
2024246599,543,10,true
2024243331,683,20,false
2024243389,1348,10,true
2024243343,3048,10,true
2024243369,335,10,true
2024243347,1686,20,false
2024243347,593,10,true
2024243377,949,10,true
2024243399,3051,20,false
2024243399,930,30,false
2024243399,430,50,false
2024243399,798,40,false
2024243399,1259,70,false
2024243381,336,20,false
2024243381,1743,10,true
2024243391,283,10,true
2024243393,282,10,true
2024243397,3051,20,false
2024243397,543,30,false
2024243397,205,10,true
2024233357,1363,10,true
2024251575,1686,10,true
2024233288,4637,10,true
2024246218,4637,10,true
2024246221,1362,10,true
2024220670,905,10,true
2024246219,4637,10,true
2024246220,1686,10,true
2024233100,1133,10,true
2024234709,1133,10,true
2024234726,4637,10,true
2024199382,1743,20,false
2024236867,1376,10,true
2024236867,587,20,false
2024233289,798,10,true
2024236865,762,20,false
2024236865,952,10,true
2024231993,955,20,false
2024231993,431,10,true
2024236875,1533,20,false
2024236875,638,10,true
2024236873,1376,20,false
2024236873,592,10,true
2024236871,297,20,false
2024236871,525,10,true
2024233623,543,10,true
2024234727,798,10,true
2024233303,1686,10,true
2024233362,3051,10,true
2024234732,1686,10,true
2024202212,930,10,true
2024209305,1379,20,false
2024209305,525,10,true
2024199329,400,10,true
2024209424,426,10,true
2024216681,3125,20,false
2024236865,1233,30,false
2024228785,752,10,true
2024233009,782,10,true
2024233250,644,20,false
2024233250,437,10,true
2024233015,533,10,true
2024233199,393,10,true
2024233209,287,10,true
2024216650,896,20,false
2024233210,1259,10,true
2024233211,949,10,true
2024233247,337,10,true
2024233251,593,10,true
2024221831,368,10,true
2024233340,1133,10,true
2024221795,1376,20,false
2024221795,1514,10,true
2024233367,336,20,false
2024233367,569,10,true
2024221798,1376,20,false
2024221798,592,10,true
2024221843,1517,40,false
2024221843,311,10,true
2024221843,395,20,false
2024221803,1533,20,false
2024221803,638,10,true
2024221804,4662,10,true
2024200091,207,10,true
2024221809,952,10,true
2024221810,919,10,true
2024221828,1108,20,false
2024221828,265,10,true
2024221833,762,10,true
2024221811,1200,10,true
2023246614,980,20,false
2023246614,989,10,true
2023207423,1514,20,false
2023207423,952,10,true
2023291917,1222,20,false
2023291917,1379,10,true
2024202543,543,10,true
2023287110,1379,20,false
2023287110,395,10,true
2023270983,265,10,true
2024221813,952,10,true
2023213892,1379,20,false
2023213892,311,10,true
2023288457,4662,20,false
2023288457,762,10,true
2023222231,762,20,false
2023222231,395,10,true
2023262730,1675,20,false
2023262730,395,10,true
2023287833,955,10,true
2023227341,265,10,true
2024221815,1233,20,false
2024221815,370,10,true
2024221835,989,20,false
2024221835,525,10,true
2023223558,952,20,false
2023223558,525,10,true
2023287248,1108,20,false
2023287248,265,10,true
2023205076,1200,20,false
2023205076,952,10,true
2023223947,395,10,true
2023243499,1431,10,true
2024233329,475,10,true
2023202772,919,20,false
2024221839,762,20,false
2024221839,952,10,true
2024233449,335,20,false
2024233449,891,10,true
2024221817,980,20,false
2024221817,989,30,false
2024221817,1660,10,true
2024214843,1107,20,false
2024233341,208,20,false
2024233341,928,10,true
2023286187,1233,20,false
2023286187,370,10,true
2023277569,1379,20,false
2023277569,1660,30,false
2023277569,1200,10,true
2023295853,552,20,false
2023295853,85,10,true
2023280197,265,10,true
2023241667,395,20,false
2023241667,1675,30,false
2023241667,1517,40,false
2023241667,311,10,true
2024233413,1423,10,true
2023254089,860,20,false
2023254089,147,10,true
2024221829,265,10,true
2023256281,1379,20,false
2023256281,592,10,true
2023293757,762,10,true
2024204344,1533,20,false
2024204344,796,30,false
2024200074,1228,20,false
2023264590,3040,20,false
2023265964,533,10,true
2023224440,782,10,true
2023268983,1169,10,true
2023224853,437,10,true
2023277340,684,10,true
2023208983,337,10,true
2023225189,1743,10,true
2023271541,593,10,true
2023264513,1265,10,true
2023291923,4637,10,true
2023212683,475,10,true
2023241320,1423,10,true
2023247486,644,10,true
2023210734,713,10,true
2023234693,569,20,false
2023234693,437,10,true
2023276280,283,10,true
2023241010,891,10,true
2023215999,426,10,true
2023226627,1363,10,true
2023262681,207,10,true
2023243944,956,10,true
2023212149,543,20,false
2023212149,798,10,true
2023250677,712,10,true
2023298781,554,10,true
2023229742,441,10,true
2023258311,282,10,true
2023274777,1093,10,true
2023288578,430,10,true
2023263047,882,10,true
2023284961,2825,10,true
2023225066,1260,10,true
2023285179,533,10,true
2023288193,798,20,false
2023288193,1423,10,true
2023227004,594,10,true
2023284603,441,10,true
2023284603,782,20,false
2023284603,684,30,false
2023212675,713,10,true
2023230601,1096,20,false
2023230601,545,10,true
2023253337,1255,20,false
2023253337,545,10,true
2024221841,1376,20,false
2024221841,587,10,true
2023208962,644,10,true
2023247214,593,10,true
2023248848,283,10,true
2023286536,1133,20,false
2023286536,475,10,true
2023227653,772,10,true
2023245696,794,10,true
2023249110,956,10,true
2023264178,393,10,true
2023265588,426,10,true
2023259336,207,10,true
2023270038,1259,10,true
2023272766,683,10,true
2023266943,905,10,true
2023256642,905,10,true
2023207488,1093,20,false
2023207488,403,10,true
2023223134,1266,10,true
2023239464,1423,20,false
2023239464,400,10,true
2023220464,891,10,true
2023235204,1423,20,false
2023235204,798,10,true
2023222985,430,10,true
2023227995,922,10,true
2023250435,335,10,true
2023202772,1200,10,true
2023223947,1660,20,false
2023287833,2801,20,false
2023227341,1108,20,false
2023243499,1233,20,false
2023285071,980,20,false
2023285071,989,30,false
2023285071,1660,10,true
2023266382,207,10,true
2023257195,1169,10,true
2023212900,1803,10,true
2023275765,1363,10,true
2023265569,337,10,true
2023224672,403,10,true
2023260558,393,10,true
2023202229,1423,10,true
2023215635,1181,10,true
2023299889,928,10,true
2023284945,4637,10,true
2023299405,1181,10,true
2023272726,569,20,false
2023272726,336,10,true
2023277084,928,10,true
2023241631,4637,10,true
2023200143,545,10,true
2023253649,475,10,true
2023267197,1133,10,true
2023211854,782,10,true
2023252949,1093,20,false
2023252949,644,10,true
2023241501,594,20,false
2023241501,284,10,true
2023282392,594,10,true
2023248219,1168,10,true
2023281251,710,10,true
2023256075,710,10,true
2023252059,543,10,true
2023286190,1743,10,true
2023287263,287,10,true
2023232654,205,10,true
2023212648,1266,10,true
2023256778,1070,10,true
2023251050,752,10,true
2023200016,1266,10,true
2023253513,1070,10,true
2023200340,1265,10,true
2023218284,208,10,true
2023262214,1070,10,true
2023272704,533,10,true
2023239161,712,10,true
2023297233,752,10,true
2023283406,2825,20,false
2023283406,1255,10,true
2023257708,1265,10,true
2023205758,336,20,false
2023205758,569,10,true
2023211568,644,20,false
2023271664,772,20,false
2023214477,205,10,true
2023271664,683,10,true
2023211568,1093,10,true
2023214477,441,20,false
2023227004,543,20,false
2023285729,400,10,true
2023223307,882,10,true
2023256391,2825,20,false
2023260361,896,10,true
2023249166,1363,10,true
2023248031,563,10,true
2023280392,922,10,true
2023231953,882,10,true
2023285747,1255,20,false
2023285747,2825,10,true
2024203778,4662,20,false
2024232265,980,20,false
2024232265,989,10,true
2024232157,1222,20,false
2024232157,587,10,true
2024233441,713,10,true
2024233417,594,20,false
2024233417,543,10,true
2024203766,1376,20,false
2024232263,2672,20,false
2024232263,147,10,true
2024199409,207,10,true
2024232261,1533,20,false
2024232261,638,10,true
2024203767,1376,20,false
2024221843,888,30,false
2024203768,1376,20,false
2024232161,1380,20,false
2024232161,919,10,true
2024232165,265,10,true
2024231984,762,20,false
2024231984,395,10,true
2024237113,989,20,false
2024237113,980,30,false
2024237113,1660,10,true
2023214108,403,10,true
2024232207,1533,20,false
2024232207,638,10,true
2023262174,713,10,true
2023256391,1181,10,true
2023243363,1259,10,true
2023299905,1803,10,true
2023219574,963,10,true
2023261858,949,10,true
2023236792,963,10,true
2023260361,1133,20,false
2024232259,311,20,false
2024232259,888,10,true
2024231988,1431,20,false
2024231988,1660,10,true
2024231989,763,20,false
2024231989,368,10,true
2024232015,952,10,true
2024233375,794,10,true
2023291990,905,10,true
2023235706,1168,10,true
2023229805,1777,10,true
2023231878,430,10,true
2023284603,1259,40,false
2024219011,1675,20,false
2024231995,919,20,false
2024231995,1200,10,true
2024231997,1660,10,true
2024231979,1514,20,false
2024231979,796,30,false
2024231979,952,10,true
2024233435,930,10,true
2024231991,592,10,true
2024233377,928,20,false
2024233377,1133,30,false
2024233377,475,10,true
2024203769,1376,20,false
2024231985,1379,20,false
2024231985,395,10,true
2024233391,207,10,true
2024232017,1200,10,true
2024233407,441,10,true
2024233412,554,10,true
2024218961,1514,20,false
2024218961,796,30,false
2024218961,952,10,true
2024219017,1200,20,false
2024219017,919,10,true
2024232031,952,10,true
2024233424,205,10,true
2024214827,1200,20,false
2024214827,1431,10,true
2024214841,395,10,true
2024233425,403,10,true
2024232019,1200,20,true
2024214829,1108,20,false
2024214829,265,10,true
2024214835,919,20,false
2024214835,1200,10,true
2024214833,1108,20,false
2024214833,265,10,true
2024233429,930,10,true
2024219011,1660,10,true
2023250970,2736,20,false
2024214837,1376,20,false
2024214837,525,10,true
2023256358,1260,10,true
2023209250,949,10,true
2023227995,3040,20,false
2024214843,952,10,true
2024233432,956,10,true
2023250435,284,20,false
2024214831,762,20,false
2024214831,297,30,false
2024214831,552,10,true
2024233438,882,20,false
2024233438,905,10,true
2024214839,1533,20,false
2024214839,638,10,true
2024233439,1133,20,false
2024233439,1259,10,true
2023280872,919,20,false
2023280872,592,10,true
2023246049,1380,20,false
2023246049,1200,10,true
2024219071,552,10,true
2024233443,563,20,false
2024233443,644,10,true
2024203632,952,30,false
2024203632,1514,10,true
2024233445,1519,20,false
2024233445,1266,10,true
